,name,tag,vector
61,piranha,<http://dbpedia.org/resource/Piranha>,"[0.16954334, -0.14159292, 0.14062841, 0.12022033, 0.38079998, 0.062118921, 0.050487846, 0.044016097, -0.11553041, 0.041207142, 0.21084888, 0.38665569, 0.4194341, 0.3202455, -0.036534831, -0.062024798, -0.52573025, 0.10129587, -0.37219507, 0.12127919, -0.68919718, 0.061568227, 0.17948472, -0.1770452, 0.24352504, 0.93053108, -0.48420572, 0.17998648, 0.086227693, -0.12746939, 0.31476825, 0.049833804, 0.19555089, 0.16341853, 0.045152891, 0.066541135, -0.28122985, -0.094620369, -0.48382804, 0.25433934, 0.17395093, 0.54568994, 0.027921122, 0.35909563, -0.20080402, 0.47319984, -0.31575716, 0.66671598, 0.15492596, -0.4886837, -0.1476156, 0.13320126, 0.14265697, -0.71777612, -0.30264372, 0.69448954, 0.39076066, -0.50279486, 0.0052727638, -0.45746064, -0.41844463, 0.20487303, -0.11823847, -0.1337115, -0.47665653, 0.096495278, 0.17505774, -0.051212661, -0.26083288, -0.12187273, -0.48678073, -0.30180347, 0.36428505, -0.2879397, 0.18053165, -0.047845561, 0.0081058284, -0.12659314, -0.012631902, -0.48630419, 0.009108087, 0.12039153, 0.16696925, 0.21257751, 0.2121191, 0.45529193, -0.23275086, -0.076896422, -0.071516298, 0.27528456, -0.15275989, 0.0095920917, -0.16518144, -0.3189913, -0.14986187, 0.13865928, -0.47338843, 0.017944843, -0.01181996, -0.098191373, -0.02297489, 0.12244291, 0.57769209, 0.49576116, -0.35003221, 0.4233613, 0.39491156, -0.24297996, 0.31296864, 0.32851925, -0.012327986, -0.28670645, -0.31194258, 0.38090938, 0.14002571, 0.061195415, 0.75725734, 0.055683866, 0.16907986, -0.24876086, 0.27262437, -0.019036354, -0.21947268, -0.34751269, -0.2880857, 0.24315485, -0.32638162, -0.41100481, 0.25584531, -0.45201662, 0.36730397, -0.60543388, -0.45825964, 0.15931231, -0.27170536, 0.2074448, -0.47508237, 0.25268528, 1.001698, -0.5900293, 0.13114284, 0.63900596, -0.30783793, 0.23616846, -0.05315553, 0.58429146, 1.1364223, 0.43738925, 0.067198694, -0.2447122, 0.76194417, 0.58894169, -0.020026674, 0.21106973, -0.69868237, -0.71999109, 0.21675412, 0.21671551, -0.55737042, -0.45761696, -0.12966679, -0.148746, -0.19123469, 0.36962631, 0.063409418, 0.049848065, 0.11167565, -0.1106856, 0.041227948, 0.014589633, 0.28317875, 0.39098862, 0.53589755, 0.036662854, 0.15568452, -0.30659577, -0.006508559, -0.18416397, 0.57759947, -0.0065931031, 0.33875415, -0.39491445, -0.20947136, 0.17128445, 0.36820021, 0.23173919, 0.26217133, -0.092836574, 0.4680742, 0.45825973, -0.14846066, 0.32309517, -0.63065779, 0.24941465, 0.26644573, -0.90220499, 0.39498505, 0.12610269, -0.42074367, 0.0085882517]"
62,pitviper,<http://dbpedia.org/resource/Pitviper>,[]
63,platypus,<http://dbpedia.org/resource/Platypus>,"[0.055585891, -0.15524584, 0.021162895, 0.21019934, 0.76418704, 0.48231211, 0.13709812, -0.1173946, 0.11821257, 0.087267019, 0.33557621, 0.70525569, 0.35548359, 0.61014521, -0.16488704, -0.094146423, -0.85752696, -0.27148619, -0.64779246, 0.48004287, -0.98878229, 0.13744476, -0.026186151, -0.39498079, -0.011610599, 0.77376455, -0.55644423, 0.33172631, -0.26756364, 0.16747394, 0.52650398, 0.53344494, 1.0991652, 0.55385113, -0.21829145, 0.067625746, -0.7507143, 0.14130065, -0.98746556, 0.59797531, 0.32377702, 0.63572156, 0.13927712, 0.85561305, -0.1689705, 0.49066225, -0.40373716, 0.58811009, -0.18614152, -0.72346866, 0.0045643859, 0.29565215, -0.16630574, -1.0489066, -0.052631333, 0.71627492, 0.92919528, -0.95711172, 0.01301461, -0.59549153, -0.586546, 0.44197163, -0.01377872, -0.09104152, -0.24661189, -0.25388238, 0.19334728, 0.035805982, -0.30434406, 0.254971, -0.48098576, -0.39128324, 0.29085931, -0.56158465, 0.70313191, -0.28565893, 0.25390777, 0.25984046, -0.19650754, -0.12059969, 0.067958646, 0.30080494, 0.15593873, 0.11872635, 0.29411161, 0.77015507, -0.48643523, -0.014621577, 0.072261244, 0.53094929, -0.29333085, 0.21820195, -0.34147689, -0.41705447, 0.23750906, -0.01103068, -0.65125716, -0.021805095, 0.022546319, -0.18423323, 0.52039075, 0.1567961, 1.0848275, 0.74317622, -0.58211654, 0.50339174, 0.4155798, -0.3290779, 0.71105343, 0.42670637, -0.15466723, -0.28123999, -0.36296865, 0.48656711, 0.22027995, 0.25578928, 0.96450031, -0.03756202, 0.351394, -0.15266454, 0.23858781, -0.093042135, -0.22453453, -0.42330727, -0.2605176, 0.2884331, -0.30863357, -0.74377847, 0.10282184, -0.39382759, 0.49302682, -0.56122386, -0.3274878, 0.083437994, -0.25721231, 0.63728815, -0.39067519, 0.19915168, 1.6080707, -0.75903344, 0.39167741, 0.86343294, -0.45314041, 0.10180955, -0.12148187, 0.84660184, 1.4161901, 0.63689798, 0.12809496, -0.29296172, 1.1769927, 1.3197422, -0.42375156, 0.023310509, -1.0067364, -0.83193362, 0.044363368, 0.49608526, -0.7811209, -0.78523225, -0.26888487, -0.11729509, -0.40515068, 0.39249483, 0.12654549, -0.042300463, 0.28053653, -0.36520252, -0.062173508, 0.092429936, 0.28380367, 0.48197544, 1.1166568, 0.050143212, 0.2335961, -0.67190337, -0.097381957, -0.39947841, 1.142531, 0.0095743788, 0.43154275, -0.53997171, -0.34301224, 0.4087097, 0.40924883, 0.14839762, 0.79412031, -0.060004853, 0.83821046, 0.5516504, -0.46376735, 0.59194189, -0.75154626, 0.16757374, 0.32261983, -1.1293725, 0.66144645, 0.43551674, -0.48457918, -0.10740689]"
64,polecat,<http://dbpedia.org/resource/Polecat>,[]
65,pony,<http://dbpedia.org/resource/Pony>,[]
66,porpoise,<http://dbpedia.org/resource/Porpoise>,"[0.020797476, -0.36850891, -0.064272568, 0.043570403, 0.54546279, 0.50063717, -0.012973231, 0.069973946, -0.094166175, 0.1782175, 0.26804292, 0.62440687, 0.61210108, 0.54114193, -0.13882415, -0.10780021, -0.7569049, -0.057754658, -0.53393525, 0.24126984, -1.2032235, -0.08208245, -0.1011187, -0.43008617, 0.15582123, 0.69872832, -0.80779654, 0.24360035, 0.055658825, -0.0036070198, 0.45974934, 0.29560158, 0.68850666, 0.096698113, -0.04048264, 0.081872731, -0.40443322, 0.083485968, -0.72244215, 0.29875013, -0.026987534, 0.4787524, 0.13581131, 0.58284891, -0.36208776, 0.57024032, -0.63036877, 0.72602147, 0.062790617, -0.40075001, 0.00056216179, 0.19239753, 0.060972646, -0.83740181, -0.14323805, 0.61998957, 0.5185951, -0.835428, -0.053389728, -0.54905653, -0.59287709, 0.20900221, -0.12040199, -0.010057985, -0.28810456, 0.021452742, 0.21720675, 0.045999423, -0.21034655, 0.35376245, -0.32386053, -0.3642022, 0.50970012, -0.43446371, 0.55091423, -0.22265024, 0.15852013, -0.27211097, 0.13695964, -0.32626942, 0.062785961, 0.051373441, 0.05488063, 0.28601938, 0.21028367, 0.61446124, -0.32738701, -0.11207964, 0.16772245, 0.52318543, -0.32275558, 0.098996915, -0.15143473, -0.37140471, -0.18146619, 0.13370998, -0.75657088, 0.14330305, -0.003444344, 0.07571467, 0.32884809, 0.010801002, 0.7384606, 0.56104904, -0.34938222, 0.41266474, 0.31190145, -0.24352455, 0.70040363, 0.56622261, -0.18121812, -0.44460049, -0.11043909, 0.52069014, 0.12570514, 0.050919428, 0.89626336, -0.044361759, 0.20872827, -0.39769718, 0.1867557, -0.23632221, -0.16468152, -0.53450656, -0.30671605, 0.38085976, -0.27364826, -0.53291053, 0.33553866, -0.68155718, 0.39752689, -0.35898203, -0.37167284, 0.16147532, -0.37355071, 0.45468095, -0.48303762, 0.38360459, 1.3702523, -0.89137995, 0.11286595, 0.66021794, -0.13305317, 0.28887966, 0.035360862, 0.89716649, 1.2797483, 0.56541723, 0.11753194, -0.22724754, 0.97206277, 0.88533545, -0.12074425, 0.26564455, -0.92271733, -0.72019839, 0.079742283, 0.43517333, -0.7988773, -0.73695087, -0.35333684, -0.31063089, -0.32390183, 0.56203699, 0.10025427, 0.027523225, 0.22917722, -0.30045894, -0.093589664, 0.073009215, 0.4499166, 0.39949107, 0.7621429, 0.17839019, 0.20797497, -0.59248352, -0.21296564, -0.24021983, 0.92374158, -0.054687895, 0.3792325, -0.62058425, -0.40446639, 0.39198703, 0.51248986, 0.1571068, 0.33457512, -0.19776931, 0.73684895, 0.54501712, -0.30062827, 0.47881851, -0.7534219, 0.15769336, 0.15270928, -0.76050723, 0.45693332, 0.34502172, -0.43322933, -0.057186935]"
67,puma,<http://dbpedia.org/resource/Puma>,[]
68,pussycat,<http://dbpedia.org/resource/Pussycat>,[]
69,raccoon,<http://dbpedia.org/resource/Raccoon>,"[-0.089017086, -0.26591113, -0.22972883, -0.096137904, 0.061889313, 0.15112098, 0.034352034, 0.010151045, -0.32392597, 0.12612936, 0.20013608, 0.32565755, 0.089611135, 0.019407472, -0.054238897, 0.034637459, -0.24365181, -0.0055728774, -0.14679565, 0.013549183, -0.58969861, -0.25635913, -0.12770961, -0.22549471, 0.054700229, 0.17133141, -0.45356023, -0.21031083, -0.10669849, 0.0022913958, 0.29369223, 0.21448082, 0.35229605, 0.12917323, 0.10756024, 0.0014779933, -0.34381786, 0.27572682, -0.39728662, 0.42425388, -0.20202737, 0.30267537, 0.17957471, 0.36127251, -0.026224162, 0.3376236, -0.16472208, 0.3689208, -0.033547089, 0.0013868444, 0.23446165, -0.024105156, 0.16064234, -0.25105903, -0.15957221, 0.11666029, 0.59347874, -0.4564971, -0.24699302, -0.28084335, -0.32780913, 0.23084663, -0.19465011, -0.07760679, -0.069906279, 0.051635291, 0.22301023, 0.057674095, -0.22078022, 0.14178127, -0.29688546, -0.075984329, 0.2667686, -0.4004961, 0.46797651, -0.38015026, 0.11818574, 0.11443666, -0.087683879, -0.25459883, 0.11569044, -0.064828977, 0.11654753, 0.12720926, -0.093575403, 0.43452409, -0.15603411, -0.20466802, 0.044588011, 0.15532012, 0.012519621, -0.019328216, -0.0093578277, 0.068861946, -0.095710345, 0.033027597, -0.49026752, -0.084329084, 0.21597569, 0.15303022, 0.15783174, 0.088653646, 0.39469376, 0.24401778, -0.30718055, 0.39030701, 0.36160961, -0.16386366, 0.55119663, 0.19335647, -0.1638875, -0.061274957, -0.4146421, 0.27370417, 0.19380501, 0.048741728, 0.59498388, -0.20217194, 0.21266021, -0.061550669, 0.20414057, 0.13499662, 0.016718248, -0.1019788, -0.13679311, 0.18327716, -0.17601515, -0.16825747, 0.22173937, -0.2729865, 0.28691414, -0.33293635, -0.30830172, 0.16348627, -0.093237706, 0.27392632, -0.2831842, 0.28667179, 0.86520529, -0.32646686, -0.0044787079, 0.37272236, -0.049761895, 0.2643888, -0.053443111, 0.36914492, 0.6526528, 0.30710918, 0.077967525, 0.13067688, 0.56206018, 0.62408829, -0.20056291, 0.21554878, -0.70898652, -0.4625034, 0.12516715, 0.27500269, -0.36023521, -0.45987418, -0.26579535, -0.31592476, -0.31769636, 0.17099546, 0.32282534, -0.10962331, 0.14904161, -0.080646381, 0.06767004, 0.005862514, 0.29542023, 0.069756471, 0.45052868, 0.18508212, 0.019383876, -0.59966928, -0.21454349, -0.18066595, 0.6463477, -0.013928955, 0.19648273, -0.21522872, -0.38306102, -0.0025176879, 0.38290736, -0.13873081, 0.67468822, -0.096184053, 0.39188877, 0.11245703, -0.23954691, 0.43828699, -0.41458198, 0.031276681, -0.0019751752, -0.2691004, 0.10161251, 0.33319029, -0.18465313, -0.13986565]"
70,reindeer,<http://dbpedia.org/resource/Reindeer>,"[0.044856675, -0.29460734, 0.0021669928, -0.1609475, 0.35059032, 0.25954753, -0.0044193338, 0.12789845, -0.1580545, 0.00063910452, 0.46307284, 0.65359563, 0.31244028, 0.14128359, 0.13144822, -0.12804098, -0.52703685, 0.040908247, -0.47850204, 0.04854916, -1.1121681, -0.11408409, -0.26521915, -0.50034249, 0.082990997, 0.43390623, -0.69213164, 0.1176985, 0.033180565, -0.14183703, 0.32385513, 0.26972523, 0.40355054, -0.061442375, 0.018378086, 0.034891013, -0.30509117, 0.021228118, -0.43455839, 0.43271858, -0.21302052, 0.53188729, 0.067229204, 0.37235254, -0.18076691, 0.40811583, -0.099169634, 0.43736887, -0.14173444, -0.27110931, 0.16586973, -0.005884828, 0.040600259, -0.4840121, -0.35259396, 0.35296986, 0.63426232, -0.63294727, -0.09325096, -0.58712286, -0.64898264, 0.34698096, -0.20109974, 0.080089413, -0.14670438, -0.01266594, 0.17943594, 0.033292666, -0.21942459, 0.1478858, -0.47065291, -0.32924816, 0.37599728, -0.55201048, 0.21319617, -0.20043625, 0.27026168, -0.099513941, -0.064561941, -0.33859956, 0.01643388, 0.1625621, 0.053172167, 0.43110147, 0.039557468, 0.49056271, -0.4058001, 0.0074814842, 0.097190954, 0.63708383, -0.17211597, 0.033972386, -0.1730001, -0.22243895, 0.026485289, -0.027898874, -0.36430448, 0.044002395, 0.018184446, 0.18272392, 0.22132125, -0.075320266, 0.58915836, 0.37831083, -0.40086469, 0.38906476, 0.21323442, -0.21531744, 0.5047735, 0.11901238, -0.23853703, -0.24517104, -0.43227437, 0.63525927, 0.15802616, -0.10160938, 0.62490153, -0.036420472, 0.2142691, -0.11059839, 0.32112807, -0.078787655, -0.044735197, -0.32747304, -0.50566089, 0.38421366, -0.2789484, -0.16488317, 0.26988447, -0.64659214, 0.25838917, -0.38727257, -0.11264028, 0.073005147, -0.41247097, 0.15145166, -0.24972092, 0.33153346, 1.5564126, -0.49107197, -0.01260775, 0.66748768, -0.37065357, 0.52046293, -0.14534812, 0.80282313, 1.0969096, 0.48852286, 0.2056306, -0.2055012, 0.70903468, 1.0024872, -0.22098681, 0.27323648, -0.86305165, -0.75295025, 0.13468255, 0.30450258, -0.58762091, -0.53322607, -0.36528316, -0.23797059, -0.29603708, 0.16916095, 0.28564495, 0.10501833, -0.032430176, -0.25583571, 0.063137874, 0.2400672, 0.48300859, 0.33074984, 0.60529494, 0.33325818, -0.0029328512, -0.45621303, -0.17787108, -0.35632843, 1.0161568, -0.2342647, 0.16849355, -0.54782903, -0.55023021, 0.30764803, 0.39591855, -0.0043681595, 0.54837376, -0.068693392, 0.51369685, 0.40654451, -0.16992216, 0.52911556, -0.6922791, 0.10565909, -0.016618593, -0.42293933, 0.38590094, 0.32758415, -0.28014722, -0.11891872]"
71,rhea,<http://dbpedia.org/resource/Rhea>,[]
72,scorpion,<http://dbpedia.org/resource/Scorpion>,"[0.075629532, -0.15820989, 0.21512403, 0.074625991, 0.50809294, 0.19710241, 0.18941756, -0.064890563, 0.0047236127, 0.24371313, 0.28498092, 0.6992684, 0.47319046, 0.28267232, -0.030758752, 0.21711768, -0.79006153, -0.084510192, -0.54931426, 0.28260604, -0.76740652, 0.015212953, 0.17055281, -0.32000569, 0.31118694, 1.1259354, -0.82106102, 0.075535588, -0.073430575, -0.29277334, 0.18898468, 0.34635931, 0.47600859, 0.15190427, -0.051364586, -0.046617053, -0.22521175, 0.679353, -0.59331405, 0.10410427, 0.33683786, 0.40002349, 0.065478161, 0.8191666, -0.46740556, 0.7027778, -0.4434453, 0.79817957, 0.021313747, -0.45416474, -0.095957384, -0.014637255, -0.067942135, -0.60433346, -0.1086568, 0.60431463, 0.72862816, -0.87346089, -0.24121289, -0.63407421, -0.28255948, 0.011509107, -0.29842961, -0.22210117, -0.29552567, -0.042237557, 0.30051133, 0.18389556, -0.098629355, 0.0010517533, -0.4400304, -0.32162571, 0.33314312, -0.50244826, 0.53086185, -0.32309604, 0.02351509, -0.1618333, -0.30848637, -0.43740624, 0.014141656, -0.014947783, 0.10451746, 0.24762873, 0.06298884, 0.43009633, -0.31872347, -0.31595016, 0.022138156, 0.46009976, -0.14330514, -0.084596083, -0.30889159, -0.13349056, -0.20486303, 0.049225774, -0.70357823, 0.060029164, -0.026477516, -0.016932905, 0.074150786, 0.15945727, 0.52102345, 0.21790321, -0.20163056, 0.22847623, 0.18552576, -0.15083773, 0.73739797, 0.29705366, -0.097185589, -0.29109451, -0.16668564, 0.38009596, 0.21959147, -0.1355955, 1.1298128, 0.056523889, 0.2691747, -0.41223624, 0.11002163, -0.12562776, -0.19163188, -0.61280453, -0.41160506, 0.61821657, -0.31016308, -0.52922708, 0.0035655366, -0.56263834, 0.77176428, -0.41943723, -0.53635383, 0.20583698, -0.22754399, 0.5884335, -0.13069212, 0.32991505, 1.1484264, -0.51591367, -0.046892811, 0.68452054, -0.34220186, 0.23225717, -0.04122173, 0.87855667, 1.0791959, 0.48527959, 0.12486044, -0.052528966, 0.81509489, 0.86118782, 0.10234735, 0.33412892, -1.2627829, -0.57875669, 0.083553247, 0.50418705, -0.82826144, -0.56134915, -0.25221393, -0.38437527, -0.52954978, 0.13118567, 0.22477017, 0.35522619, 0.31633699, -0.39000586, 0.075948089, 0.24520944, 0.5562982, 0.42243114, 0.93958288, 0.021029536, 0.10690045, -0.82162917, -0.30773312, -0.36545447, 0.97814822, -0.013453302, 0.2654216, -0.48726061, -0.61757982, 0.35109484, 0.22835974, 0.26103309, 0.60958487, -0.28978407, 0.70891833, 0.59689218, -0.48400113, 0.62170428, -0.72191, 0.03423747, 0.1693188, -0.99011892, 0.53917801, 0.35951191, -0.49314311, -0.40203273]"
73,seahorse,<http://dbpedia.org/resource/Seahorse>,"[0.12136327, -0.13878281, 0.082143664, 0.042281434, 0.42390338, 0.14964394, 0.18020962, 0.04707152, -0.058073491, 0.049353257, 0.17340176, 0.63263714, 0.51072359, 0.46093974, 0.054930076, -0.025155952, -0.65117323, 0.09039592, -0.42885774, 0.25217631, -0.71075326, 0.0093587246, 0.14671263, -0.37576938, 0.29506654, 0.9721818, -0.5902015, 0.36428434, -0.051939253, -0.14179204, 0.38931924, 0.26055816, 0.33559057, 0.1599437, -0.15041727, 0.072244972, -0.25219765, 0.053366959, -0.53722125, 0.17214762, 4.129186e-05, 0.35564256, 0.080283239, 0.58957231, -0.20134433, 0.47176191, -0.46484184, 0.65572023, 0.11377115, -0.47554439, -0.18550001, 0.061843947, 0.062557079, -0.68261212, -0.21448043, 0.67288494, 0.50144839, -0.67599159, -0.17889963, -0.61737251, -0.4765892, 0.29723069, -0.17651004, -0.20715402, -0.39943182, 0.056793232, 0.26142633, 0.023557134, -0.23256592, 0.027702827, -0.55750608, -0.31513155, 0.34737489, -0.42313081, 0.2566933, -0.28620893, 0.046942253, -0.15091921, -0.0022627404, -0.46056128, 0.18052474, 0.047940817, 0.2202507, 0.29895249, 0.1328622, 0.29606003, -0.34105173, -0.075908169, -0.0014961045, 0.49509895, -0.28574321, -0.038207192, -0.20348141, -0.37096274, -0.2510252, 0.10461786, -0.59281737, 0.12981977, -0.10325958, 0.031685762, 0.18103954, -0.17139374, 0.48742381, 0.41021919, -0.42510229, 0.37637061, 0.59629935, -0.23790477, 0.5378288, 0.54078084, 0.12913638, -0.32855994, -0.41182876, 0.46213081, 0.2050007, -0.16039993, 0.94778246, 0.098895505, 0.28323567, -0.30648947, 0.30123305, -0.12864424, -0.25828195, -0.44471973, -0.44586286, 0.57010007, -0.457293, -0.53180015, 0.21466114, -0.64703906, 0.46209082, -0.67315733, -0.52983522, 0.11672708, -0.33648998, 0.34096062, -0.38747257, 0.24219434, 1.4071347, -0.6178149, -0.055402245, 0.90480065, -0.44965881, 0.21218719, -0.017720198, 0.85904461, 1.2337277, 0.46295643, 0.2594887, -0.17327356, 0.78493214, 0.77831566, -0.15687452, 0.35142171, -0.88197142, -0.65430081, 0.1893159, 0.33780128, -0.71044046, -0.61945415, -0.23615961, -0.30569318, -0.4378235, 0.37061763, 0.058769777, 0.10653783, 0.062967822, -0.34229797, 0.037460074, 0.0515805, 0.2533522, 0.39837462, 0.62654579, 0.059859667, 0.18176879, -0.40746605, 0.10617503, -0.27033755, 0.77571148, -0.05209342, 0.40044293, -0.52549189, -0.35352132, 0.12970509, 0.37004513, 0.30575624, 0.37926352, -0.21886538, 0.47660428, 0.43748209, -0.15554631, 0.37497395, -0.65660137, 0.19792922, 0.20129447, -0.85840976, 0.4881649, 0.26670542, -0.45557594, -0.04035328]"
74,seal,<http://dbpedia.org/resource/Seal>,[]
75,sealion,<http://dbpedia.org/resource/Sealion>,[]
76,seasnake,<http://dbpedia.org/resource/Seasnake>,[]
77,seawasp,<http://dbpedia.org/resource/Seawasp>,[]
78,skimmer,<http://dbpedia.org/resource/Skimmer>,"[0.00099136925, -0.026718857, -0.097312339, -0.049543671, 0.24880928, 0.40342721, 0.064584196, -0.0051777838, -0.16633645, 0.059048899, 0.16969799, 0.31339735, 0.49080199, 0.33377618, -0.046080459, -0.016237069, -0.48025671, 0.092131749, -0.31256968, 0.45527223, -0.8083427, -0.072529934, -0.05509077, -0.23878103, 0.15714456, 0.59632301, -0.53169352, 0.20595936, 0.11744929, -0.080793925, 0.2174823, 0.19247308, 0.32482564, 0.041813869, 0.004911406, -0.088930242, -0.21294761, 0.0452655, -0.37466463, 0.29869711, 0.0023103529, 0.3470813, 0.06021554, 0.46165189, -0.23350288, 0.43399298, -0.43003553, 0.63136083, 0.14911769, -0.20171943, 0.028192367, 0.12113146, 0.10014734, -0.74115974, -0.04343703, 0.4892773, 0.58511776, -0.536955, -0.087192975, -0.38443038, -0.37268463, 0.21075234, -0.095741548, -0.14148942, -0.22800963, -0.12639707, 0.17331128, 0.10799201, -0.3220365, 0.19705866, -0.39247879, -0.2622453, 0.38519007, -0.47686148, 0.65687257, -0.18125409, 0.10043175, -0.05614448, -0.05203196, -0.19378269, 0.094133466, 0.14242698, 0.044056214, 0.17042547, 0.23277046, 0.49999556, -0.4745715, -0.18770985, 0.084971182, 0.34458157, 0.059794206, 0.2008806, -0.021416092, -0.19575724, -0.064913176, 0.24160321, -0.45713499, 0.11702602, 0.074991025, -0.13029288, 0.18694189, 0.10876941, 0.53794342, 0.54970282, -0.2461063, 0.47978395, 0.32959974, -0.12994629, 0.60992849, 0.43412951, -0.03406582, -0.28579918, -0.20623261, 0.56247431, 0.23831692, 0.18307784, 0.85809875, 0.047435075, 0.21963184, -0.22773194, 0.1024956, -0.28029743, -0.08753781, -0.46124524, -0.22184373, 0.28321758, -0.3210575, -0.58368582, 0.18586037, -0.36124203, 0.31986767, -0.39194381, -0.29798439, 0.047832292, -0.25839821, 0.53054887, -0.40492624, 0.3420938, 0.89395803, -0.56729317, 0.027230389, 0.52826673, -0.27328038, 0.07967823, -0.055260416, 0.58202469, 1.1244923, 0.32334861, 0.15213464, -0.15983373, 0.62450737, 0.6119023, 0.031673975, 0.18391111, -0.76054978, -0.4913533, -0.064349145, 0.3374579, -0.52584422, -0.42923874, -0.2717346, -0.21721186, -0.19179888, 0.13245119, -0.036769241, 0.16300669, 0.25789228, -0.30092666, -0.12878697, 0.056147579, 0.29150975, 0.31448308, 0.83370167, 0.033526305, 0.25554129, -0.63877845, -0.12301049, -0.1710481, 0.7918843, -0.0027299051, 0.35698107, -0.43921998, -0.32807931, 0.31306857, 0.46627966, 0.19745542, 0.46193254, -0.17017943, 0.51906496, 0.54523516, -0.29002488, 0.3687152, -0.68334329, 0.0843262, -0.03472041, -0.81521642, 0.51042318, 0.33762056, -0.40352723, -0.09649726]"
79,skua,<http://dbpedia.org/resource/Skua>,"[-0.066146724, -0.069535397, 0.014322179, -0.049921032, 0.23886627, 0.30046478, 0.0093048234, -0.013705743, -0.08495941, 0.065744877, 0.28862888, 0.43730852, 0.34646711, 0.22826725, -0.046559919, -0.0067793261, -0.3725512, 0.02468586, -0.25984198, 0.33552873, -0.84199476, -0.056557968, -0.21218835, -0.23944865, 0.032329228, 0.52714682, -0.6252358, 0.17984562, -0.04351351, -0.053953972, 0.4183901, 0.28115052, 0.42581013, -0.10078541, 0.087439664, -0.0093976781, -0.26512751, -0.013609944, -0.32487193, 0.39267495, -0.063994624, 0.38663089, 0.055388913, 0.42665899, -0.23026016, 0.4878386, -0.43883818, 0.44703448, 0.016710773, -0.21369617, 0.17149252, 0.045590371, 0.063273072, -0.81734878, -0.089932784, 0.49989188, 0.66876382, -0.66229546, -0.027047297, -0.35635743, -0.39611283, 0.18855171, -0.16342515, -0.23562264, -0.090108871, -0.039530698, 0.19486611, 0.16453837, -0.30976403, 0.21829751, -0.38819104, -0.28586474, 0.4010959, -0.47873852, 0.45584312, -0.13552161, 0.077080362, -0.071728125, -0.086419001, -0.19757769, 0.024910754, 0.16805883, -0.0051764362, 0.23572361, 0.10130561, 0.36854252, -0.39098814, -0.16156061, 0.070577137, 0.29252133, 0.10949001, 0.057087027, -0.059376117, -0.23751327, -0.035105731, 0.14720042, -0.52265531, 0.10527834, 0.12175111, -0.22190641, 0.33687329, 0.050022334, 0.5383811, 0.44115025, -0.31951839, 0.3705793, 0.30141398, -0.12402406, 0.74526775, 0.40121967, -0.0053857849, -0.30241132, -0.27966863, 0.60102451, 0.22837386, 0.14771466, 0.77931082, 0.0040882686, 0.15394394, -0.19235769, 0.13305122, -0.18407822, -0.046534818, -0.47412735, -0.33982784, 0.31065422, -0.32635865, -0.62773609, 0.21162571, -0.35229331, 0.30428272, -0.42805564, -0.20904367, 0.069124036, -0.2901288, 0.48290956, -0.24713539, 0.43790254, 0.99171466, -0.52482343, 0.098075457, 0.56657988, -0.20954779, 0.22462057, -0.26276928, 0.55814058, 1.0715953, 0.37336454, 0.065880485, -0.15452978, 0.72409159, 0.76977819, -0.017133355, 0.19938548, -0.78111762, -0.54991066, 0.092555612, 0.33528119, -0.49927822, -0.35229093, -0.23942666, -0.10700198, -0.2860319, 0.16708153, 0.072834902, 0.083264865, 0.17131239, -0.37479326, -0.096667074, 0.12040841, 0.22447385, 0.31390482, 0.66395092, 0.10417801, 0.16433287, -0.45926893, -0.059684768, -0.19299129, 0.84070903, -0.036568593, 0.23955329, -0.44238508, -0.30875799, 0.20454565, 0.4014422, 0.1440348, 0.47825745, -0.12856056, 0.50799435, 0.54860151, -0.32596156, 0.45507622, -0.66683131, 0.11183429, -0.057122733, -0.74071836, 0.44889876, 0.32431328, -0.39915836, -0.20742509]"
